date,Country/Region,Confirmed,Deaths,Recovered,Active,share_of_last_week,percentage
2020-02-23,New York,0,0,0,0,0.0,0.0
2020-02-23,North Carolina,0,0,0,0,0.0,0.0
2020-02-23,North Dakota,0,0,0,0,0.0,0.0
2020-02-23,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-02-23,Ohio,0,0,0,0,0.0,0.0
2020-02-23,Oklahoma,0,0,0,0,0.0,0.0
2020-02-23,Oregon,0,0,0,0,0.0,0.0
2020-02-23,Pennsylvania,0,0,0,0,0.0,0.0
2020-02-23,Puerto Rico,0,0,0,0,0.0,0.0
2020-02-23,Recovered,0,0,5,-5,0.0,0.0
2020-02-23,Rhode Island,0,0,0,0,0.0,0.0
2020-02-23,South Carolina,0,0,0,0,0.0,0.0
2020-02-23,South Dakota,0,0,0,0,0.0,0.0
2020-02-23,Tennessee,0,0,0,0,0.0,0.0
2020-02-23,Texas,0,0,0,0,0.0,0.0
2020-02-23,Utah,0,0,0,0,0.0,0.0
2020-02-23,Vermont,0,0,0,0,0.0,0.0
2020-02-23,Virgin Islands,0,0,0,0,0.0,0.0
2020-02-23,Virginia,0,0,0,0,0.0,0.0
2020-02-23,Washington,1,0,0,1,0.0,0.0
2020-02-23,West Virginia,0,0,0,0,0.0,0.0
2020-02-23,Wisconsin,0,0,0,0,0.0,0.0
2020-02-23,Wyoming,0,0,0,0,0.0,0.0
2020-02-24,Alabama,0,0,0,0,0.0,0.0
2020-02-24,Alaska,0,0,0,0,0.0,0.0
2020-02-24,American Samoa,0,0,0,0,0.0,0.0
2020-02-24,Arizona,1,0,0,1,0.0,0.0
2020-02-24,Arkansas,0,0,0,0,0.0,0.0
2020-02-24,California,10,0,0,10,20.0,20.0
2020-02-24,Colorado,0,0,0,0,0.0,0.0
2020-02-24,Connecticut,0,0,0,0,0.0,0.0
2020-02-24,Delaware,0,0,0,0,0.0,0.0
2020-02-24,Diamond Princess,0,0,0,0,0.0,0.0
2020-02-24,District of Columbia,0,0,0,0,0.0,0.0
2020-02-24,Florida,0,0,0,0,0.0,0.0
2020-02-24,Georgia,0,0,0,0,0.0,0.0
2020-02-24,Grand Princess,0,0,0,0,0.0,0.0
2020-02-24,Guam,0,0,0,0,0.0,0.0
2020-02-24,Hawaii,0,0,0,0,0.0,0.0
2020-02-24,Idaho,0,0,0,0,0.0,0.0
2020-02-24,Illinois,2,0,0,2,0.0,0.0
2020-02-24,Indiana,0,0,0,0,0.0,0.0
2020-02-24,Iowa,0,0,0,0,0.0,0.0
2020-02-24,Kansas,0,0,0,0,0.0,0.0
2020-02-24,Kentucky,0,0,0,0,0.0,0.0
2020-02-24,Louisiana,0,0,0,0,0.0,0.0
2020-02-24,Maine,0,0,0,0,0.0,0.0
2020-02-24,Maryland,0,0,0,0,0.0,0.0
2020-02-24,Massachusetts,1,0,0,1,0.0,0.0
2020-02-24,Michigan,0,0,0,0,0.0,0.0
2020-02-24,Minnesota,0,0,0,0,0.0,0.0
2020-02-24,Mississippi,0,0,0,0,0.0,0.0
2020-02-24,Missouri,0,0,0,0,0.0,0.0
2020-02-24,Montana,0,0,0,0,0.0,0.0
2020-02-24,Nebraska,0,0,0,0,0.0,0.0
2020-02-24,Nevada,0,0,0,0,0.0,0.0
2020-02-24,New Hampshire,0,0,0,0,0.0,0.0
2020-02-24,New Jersey,0,0,0,0,0.0,0.0
2020-02-24,New Mexico,0,0,0,0,0.0,0.0
2020-02-24,New York,0,0,0,0,0.0,0.0
2020-02-24,North Carolina,0,0,0,0,0.0,0.0
2020-02-24,North Dakota,0,0,0,0,0.0,0.0
2020-02-24,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-02-24,Ohio,0,0,0,0,0.0,0.0
2020-02-24,Oklahoma,0,0,0,0,0.0,0.0
2020-02-24,Oregon,0,0,0,0,0.0,0.0
2020-02-24,Pennsylvania,0,0,0,0,0.0,0.0
2020-02-24,Puerto Rico,0,0,0,0,0.0,0.0
2020-02-24,Recovered,0,0,5,-5,0.0,0.0
2020-02-24,Rhode Island,0,0,0,0,0.0,0.0
2020-02-24,South Carolina,0,0,0,0,0.0,0.0
2020-02-24,South Dakota,0,0,0,0,0.0,0.0
2020-02-24,Tennessee,0,0,0,0,0.0,0.0
2020-02-24,Texas,0,0,0,0,0.0,0.0
2020-02-24,Utah,0,0,0,0,0.0,0.0
2020-02-24,Vermont,0,0,0,0,0.0,0.0
2020-02-24,Virgin Islands,0,0,0,0,0.0,0.0
2020-02-24,Virginia,0,0,0,0,0.0,0.0
2020-02-24,Washington,1,0,0,1,0.0,0.0
2020-02-24,West Virginia,0,0,0,0,0.0,0.0
2020-02-24,Wisconsin,0,0,0,0,0.0,0.0
2020-02-24,Wyoming,0,0,0,0,0.0,0.0
2020-02-25,Alabama,0,0,0,0,0.0,0.0
2020-02-25,Alaska,0,0,0,0,0.0,0.0
2020-02-25,American Samoa,0,0,0,0,0.0,0.0
2020-02-25,Arizona,1,0,0,1,0.0,0.0
2020-02-25,Arkansas,0,0,0,0,0.0,0.0
2020-02-25,California,10,0,0,10,20.0,20.0
2020-02-25,Colorado,0,0,0,0,0.0,0.0
2020-02-25,Connecticut,0,0,0,0,0.0,0.0
2020-02-25,Delaware,0,0,0,0,0.0,0.0
2020-02-25,Diamond Princess,0,0,0,0,0.0,0.0
2020-02-25,District of Columbia,0,0,0,0,0.0,0.0
2020-02-25,Florida,0,0,0,0,0.0,0.0
2020-02-25,Georgia,0,0,0,0,0.0,0.0
2020-02-25,Grand Princess,0,0,0,0,0.0,0.0
2020-02-25,Guam,0,0,0,0,0.0,0.0
2020-02-25,Hawaii,0,0,0,0,0.0,0.0
2020-02-25,Idaho,0,0,0,0,0.0,0.0
2020-02-25,Illinois,2,0,0,2,0.0,0.0
2020-02-25,Indiana,0,0,0,0,0.0,0.0
2020-02-25,Iowa,0,0,0,0,0.0,0.0
2020-02-25,Kansas,0,0,0,0,0.0,0.0
2020-02-25,Kentucky,0,0,0,0,0.0,0.0
2020-02-25,Louisiana,0,0,0,0,0.0,0.0
2020-02-25,Maine,0,0,0,0,0.0,0.0
2020-02-25,Maryland,0,0,0,0,0.0,0.0
2020-02-25,Massachusetts,1,0,0,1,0.0,0.0
2020-02-25,Michigan,0,0,0,0,0.0,0.0
2020-02-25,Minnesota,0,0,0,0,0.0,0.0
2020-02-25,Mississippi,0,0,0,0,0.0,0.0
2020-02-25,Missouri,0,0,0,0,0.0,0.0
2020-02-25,Montana,0,0,0,0,0.0,0.0
2020-02-25,Nebraska,0,0,0,0,0.0,0.0
2020-02-25,Nevada,0,0,0,0,0.0,0.0
2020-02-25,New Hampshire,0,0,0,0,0.0,0.0
2020-02-25,New Jersey,0,0,0,0,0.0,0.0
2020-02-25,New Mexico,0,0,0,0,0.0,0.0
2020-02-25,New York,0,0,0,0,0.0,0.0
2020-02-25,North Carolina,0,0,0,0,0.0,0.0
2020-02-25,North Dakota,0,0,0,0,0.0,0.0
2020-02-25,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-02-25,Ohio,0,0,0,0,0.0,0.0
2020-02-25,Oklahoma,0,0,0,0,0.0,0.0
2020-02-25,Oregon,0,0,0,0,0.0,0.0
2020-02-25,Pennsylvania,0,0,0,0,0.0,0.0
2020-02-25,Puerto Rico,0,0,0,0,0.0,0.0
2020-02-25,Recovered,0,0,6,-6,0.0,0.0
2020-02-25,Rhode Island,0,0,0,0,0.0,0.0
2020-02-25,South Carolina,0,0,0,0,0.0,0.0
2020-02-25,South Dakota,0,0,0,0,0.0,0.0
2020-02-25,Tennessee,0,0,0,0,0.0,0.0
2020-02-25,Texas,0,0,0,0,0.0,0.0
2020-02-25,Utah,0,0,0,0,0.0,0.0
2020-02-25,Vermont,0,0,0,0,0.0,0.0
2020-02-25,Virgin Islands,0,0,0,0,0.0,0.0
2020-02-25,Virginia,0,0,0,0,0.0,0.0
2020-02-25,Washington,1,0,0,1,0.0,0.0
2020-02-25,West Virginia,0,0,0,0,0.0,0.0
2020-02-25,Wisconsin,0,0,0,0,0.0,0.0
2020-02-25,Wyoming,0,0,0,0,0.0,0.0
2020-02-26,Alabama,0,0,0,0,0.0,0.0
2020-02-26,Alaska,0,0,0,0,0.0,0.0
2020-02-26,American Samoa,0,0,0,0,0.0,0.0
2020-02-26,Arizona,1,0,0,1,0.0,0.0
2020-02-26,Arkansas,0,0,0,0,0.0,0.0
2020-02-26,California,10,0,0,10,20.0,20.0
2020-02-26,Colorado,0,0,0,0,0.0,0.0
2020-02-26,Connecticut,0,0,0,0,0.0,0.0
2020-02-26,Delaware,0,0,0,0,0.0,0.0
2020-02-26,Diamond Princess,0,0,0,0,0.0,0.0
2020-02-26,District of Columbia,0,0,0,0,0.0,0.0
2020-02-26,Florida,0,0,0,0,0.0,0.0
2020-02-26,Georgia,0,0,0,0,0.0,0.0
2020-02-26,Grand Princess,0,0,0,0,0.0,0.0
2020-02-26,Guam,0,0,0,0,0.0,0.0
2020-02-26,Hawaii,0,0,0,0,0.0,0.0
2020-02-26,Idaho,0,0,0,0,0.0,0.0
2020-02-26,Illinois,2,0,0,2,0.0,0.0
2020-02-26,Indiana,0,0,0,0,0.0,0.0
2020-02-26,Iowa,0,0,0,0,0.0,0.0
2020-02-26,Kansas,0,0,0,0,0.0,0.0
2020-02-26,Kentucky,0,0,0,0,0.0,0.0
2020-02-26,Louisiana,0,0,0,0,0.0,0.0
2020-02-26,Maine,0,0,0,0,0.0,0.0
2020-02-26,Maryland,0,0,0,0,0.0,0.0
2020-02-26,Massachusetts,1,0,0,1,0.0,0.0
2020-02-26,Michigan,0,0,0,0,0.0,0.0
2020-02-26,Minnesota,0,0,0,0,0.0,0.0
2020-02-26,Mississippi,0,0,0,0,0.0,0.0
2020-02-26,Missouri,0,0,0,0,0.0,0.0
2020-02-26,Montana,0,0,0,0,0.0,0.0
2020-02-26,Nebraska,0,0,0,0,0.0,0.0
2020-02-26,Nevada,0,0,0,0,0.0,0.0
2020-02-26,New Hampshire,0,0,0,0,0.0,0.0
2020-02-26,New Jersey,0,0,0,0,0.0,0.0
2020-02-26,New Mexico,0,0,0,0,0.0,0.0
2020-02-26,New York,0,0,0,0,0.0,0.0
2020-02-26,North Carolina,0,0,0,0,0.0,0.0
2020-02-26,North Dakota,0,0,0,0,0.0,0.0
2020-02-26,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-02-26,Ohio,0,0,0,0,0.0,0.0
2020-02-26,Oklahoma,0,0,0,0,0.0,0.0
2020-02-26,Oregon,0,0,0,0,0.0,0.0
2020-02-26,Pennsylvania,0,0,0,0,0.0,0.0
2020-02-26,Puerto Rico,0,0,0,0,0.0,0.0
2020-02-26,Recovered,0,0,6,-6,0.0,0.0
2020-02-26,Rhode Island,0,0,0,0,0.0,0.0
2020-02-26,South Carolina,0,0,0,0,0.0,0.0
2020-02-26,South Dakota,0,0,0,0,0.0,0.0
2020-02-26,Tennessee,0,0,0,0,0.0,0.0
2020-02-26,Texas,0,0,0,0,0.0,0.0
2020-02-26,Utah,0,0,0,0,0.0,0.0
2020-02-26,Vermont,0,0,0,0,0.0,0.0
2020-02-26,Virgin Islands,0,0,0,0,0.0,0.0
2020-02-26,Virginia,0,0,0,0,0.0,0.0
2020-02-26,Washington,1,0,0,1,0.0,0.0
2020-02-26,West Virginia,0,0,0,0,0.0,0.0
2020-02-26,Wisconsin,0,0,0,0,0.0,0.0
2020-02-26,Wyoming,0,0,0,0,0.0,0.0
2020-02-27,Alabama,0,0,0,0,0.0,0.0
2020-02-27,Alaska,0,0,0,0,0.0,0.0
2020-02-27,American Samoa,0,0,0,0,0.0,0.0
2020-02-27,Arizona,1,0,0,1,0.0,0.0
2020-02-27,Arkansas,0,0,0,0,0.0,0.0
2020-02-27,California,11,0,0,11,27.272727272727273,27.3
2020-02-27,Colorado,0,0,0,0,0.0,0.0
2020-02-27,Connecticut,0,0,0,0,0.0,0.0
2020-02-27,Delaware,0,0,0,0,0.0,0.0
2020-02-27,Diamond Princess,0,0,0,0,0.0,0.0
2020-02-27,District of Columbia,0,0,0,0,0.0,0.0
2020-02-27,Florida,0,0,0,0,0.0,0.0
2020-02-27,Georgia,0,0,0,0,0.0,0.0
2020-02-27,Grand Princess,0,0,0,0,0.0,0.0
2020-02-27,Guam,0,0,0,0,0.0,0.0
2020-02-27,Hawaii,0,0,0,0,0.0,0.0
2020-02-27,Idaho,0,0,0,0,0.0,0.0
2020-02-27,Illinois,2,0,0,2,0.0,0.0
2020-02-27,Indiana,0,0,0,0,0.0,0.0
2020-02-27,Iowa,0,0,0,0,0.0,0.0
2020-02-27,Kansas,0,0,0,0,0.0,0.0
2020-02-27,Kentucky,0,0,0,0,0.0,0.0
2020-02-27,Louisiana,0,0,0,0,0.0,0.0
2020-02-27,Maine,0,0,0,0,0.0,0.0
2020-02-27,Maryland,0,0,0,0,0.0,0.0
2020-02-27,Massachusetts,1,0,0,1,0.0,0.0
2020-02-27,Michigan,0,0,0,0,0.0,0.0
2020-02-27,Minnesota,0,0,0,0,0.0,0.0
2020-02-27,Mississippi,0,0,0,0,0.0,0.0
2020-02-27,Missouri,0,0,0,0,0.0,0.0
2020-02-27,Montana,0,0,0,0,0.0,0.0
2020-02-27,Nebraska,0,0,0,0,0.0,0.0
2020-02-27,Nevada,0,0,0,0,0.0,0.0
2020-02-27,New Hampshire,0,0,0,0,0.0,0.0
2020-02-27,New Jersey,0,0,0,0,0.0,0.0
2020-02-27,New Mexico,0,0,0,0,0.0,0.0
2020-02-27,New York,0,0,0,0,0.0,0.0
2020-02-27,North Carolina,0,0,0,0,0.0,0.0
2020-02-27,North Dakota,0,0,0,0,0.0,0.0
2020-02-27,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-02-27,Ohio,0,0,0,0,0.0,0.0
2020-02-27,Oklahoma,0,0,0,0,0.0,0.0
2020-02-27,Oregon,0,0,0,0,0.0,0.0
2020-02-27,Pennsylvania,0,0,0,0,0.0,0.0
2020-02-27,Puerto Rico,0,0,0,0,0.0,0.0
2020-02-27,Recovered,0,0,6,-6,0.0,0.0
2020-02-27,Rhode Island,0,0,0,0,0.0,0.0
2020-02-27,South Carolina,0,0,0,0,0.0,0.0
2020-02-27,South Dakota,0,0,0,0,0.0,0.0
2020-02-27,Tennessee,0,0,0,0,0.0,0.0
2020-02-27,Texas,0,0,0,0,0.0,0.0
2020-02-27,Utah,0,0,0,0,0.0,0.0
2020-02-27,Vermont,0,0,0,0,0.0,0.0
2020-02-27,Virgin Islands,0,0,0,0,0.0,0.0
2020-02-27,Virginia,0,0,0,0,0.0,0.0
2020-02-27,Washington,1,0,0,1,0.0,0.0
2020-02-27,West Virginia,0,0,0,0,0.0,0.0
2020-02-27,Wisconsin,0,0,0,0,0.0,0.0
2020-02-27,Wyoming,0,0,0,0,0.0,0.0
2020-02-28,Alabama,0,0,0,0,0.0,0.0
2020-02-28,Alaska,0,0,0,0,0.0,0.0
2020-02-28,American Samoa,0,0,0,0,0.0,0.0
2020-02-28,Arizona,1,0,0,1,0.0,0.0
2020-02-28,Arkansas,0,0,0,0,0.0,0.0
2020-02-28,California,11,0,0,11,9.090909090909092,9.1
2020-02-28,Colorado,0,0,0,0,0.0,0.0
2020-02-28,Connecticut,0,0,0,0,0.0,0.0
2020-02-28,Delaware,0,0,0,0,0.0,0.0
2020-02-28,Diamond Princess,0,0,0,0,0.0,0.0
2020-02-28,District of Columbia,0,0,0,0,0.0,0.0
2020-02-28,Florida,0,0,0,0,0.0,0.0
2020-02-28,Georgia,0,0,0,0,0.0,0.0
2020-02-28,Grand Princess,0,0,0,0,0.0,0.0
2020-02-28,Guam,0,0,0,0,0.0,0.0
2020-02-28,Hawaii,0,0,0,0,0.0,0.0
2020-02-28,Idaho,0,0,0,0,0.0,0.0
2020-02-28,Illinois,2,0,0,2,0.0,0.0
2020-02-28,Indiana,0,0,0,0,0.0,0.0
2020-02-28,Iowa,0,0,0,0,0.0,0.0
2020-02-28,Kansas,0,0,0,0,0.0,0.0
2020-02-28,Kentucky,0,0,0,0,0.0,0.0
2020-02-28,Louisiana,0,0,0,0,0.0,0.0
2020-02-28,Maine,0,0,0,0,0.0,0.0
2020-02-28,Maryland,0,0,0,0,0.0,0.0
2020-02-28,Massachusetts,1,0,0,1,0.0,0.0
2020-02-28,Michigan,0,0,0,0,0.0,0.0
2020-02-28,Minnesota,0,0,0,0,0.0,0.0
2020-02-28,Mississippi,0,0,0,0,0.0,0.0
2020-02-28,Missouri,0,0,0,0,0.0,0.0
2020-02-28,Montana,0,0,0,0,0.0,0.0
2020-02-28,Nebraska,0,0,0,0,0.0,0.0
2020-02-28,Nevada,0,0,0,0,0.0,0.0
2020-02-28,New Hampshire,0,0,0,0,0.0,0.0
2020-02-28,New Jersey,0,0,0,0,0.0,0.0
2020-02-28,New Mexico,0,0,0,0,0.0,0.0
2020-02-28,New York,0,0,0,0,0.0,0.0
2020-02-28,North Carolina,0,0,0,0,0.0,0.0
2020-02-28,North Dakota,0,0,0,0,0.0,0.0
2020-02-28,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-02-28,Ohio,0,0,0,0,0.0,0.0
2020-02-28,Oklahoma,0,0,0,0,0.0,0.0
2020-02-28,Oregon,0,0,0,0,0.0,0.0
2020-02-28,Pennsylvania,0,0,0,0,0.0,0.0
2020-02-28,Puerto Rico,0,0,0,0,0.0,0.0
2020-02-28,Recovered,0,0,7,-7,0.0,0.0
2020-02-28,Rhode Island,0,0,0,0,0.0,0.0
2020-02-28,South Carolina,0,0,0,0,0.0,0.0
2020-02-28,South Dakota,0,0,0,0,0.0,0.0
2020-02-28,Tennessee,0,0,0,0,0.0,0.0
2020-02-28,Texas,0,0,0,0,0.0,0.0
2020-02-28,Utah,0,0,0,0,0.0,0.0
2020-02-28,Vermont,0,0,0,0,0.0,0.0
2020-02-28,Virgin Islands,0,0,0,0,0.0,0.0
2020-02-28,Virginia,0,0,0,0,0.0,0.0
2020-02-28,Washington,1,0,0,1,0.0,0.0
2020-02-28,West Virginia,0,0,0,0,0.0,0.0
2020-02-28,Wisconsin,0,0,0,0,0.0,0.0
2020-02-28,Wyoming,0,0,0,0,0.0,0.0
2020-02-29,Alabama,0,0,0,0,0.0,0.0
2020-02-29,Alaska,0,0,0,0,0.0,0.0
2020-02-29,American Samoa,0,0,0,0,0.0,0.0
2020-02-29,Arizona,1,0,0,1,0.0,0.0
2020-02-29,Arkansas,0,0,0,0,0.0,0.0
2020-02-29,California,12,0,0,12,16.666666666666668,16.7
2020-02-29,Colorado,0,0,0,0,0.0,0.0
2020-02-29,Connecticut,0,0,0,0,0.0,0.0
2020-02-29,Delaware,0,0,0,0,0.0,0.0
2020-02-29,Diamond Princess,0,0,0,0,0.0,0.0
2020-02-29,District of Columbia,0,0,0,0,0.0,0.0
2020-02-29,Florida,0,0,0,0,0.0,0.0
2020-02-29,Georgia,0,0,0,0,0.0,0.0
2020-02-29,Grand Princess,0,0,0,0,0.0,0.0
2020-02-29,Guam,0,0,0,0,0.0,0.0
2020-02-29,Hawaii,0,0,0,0,0.0,0.0
2020-02-29,Idaho,0,0,0,0,0.0,0.0
2020-02-29,Illinois,2,0,0,2,0.0,0.0
2020-02-29,Indiana,0,0,0,0,0.0,0.0
2020-02-29,Iowa,0,0,0,0,0.0,0.0
2020-02-29,Kansas,0,0,0,0,0.0,0.0
2020-02-29,Kentucky,0,0,0,0,0.0,0.0
2020-02-29,Louisiana,0,0,0,0,0.0,0.0
2020-02-29,Maine,0,0,0,0,0.0,0.0
2020-02-29,Maryland,0,0,0,0,0.0,0.0
2020-02-29,Massachusetts,1,0,0,1,0.0,0.0
2020-02-29,Michigan,0,0,0,0,0.0,0.0
2020-02-29,Minnesota,0,0,0,0,0.0,0.0
2020-02-29,Mississippi,0,0,0,0,0.0,0.0
2020-02-29,Missouri,0,0,0,0,0.0,0.0
2020-02-29,Montana,0,0,0,0,0.0,0.0
2020-02-29,Nebraska,0,0,0,0,0.0,0.0
2020-02-29,Nevada,0,0,0,0,0.0,0.0
2020-02-29,New Hampshire,0,0,0,0,0.0,0.0
2020-02-29,New Jersey,0,0,0,0,0.0,0.0
2020-02-29,New Mexico,0,0,0,0,0.0,0.0
2020-02-29,New York,0,0,0,0,0.0,0.0
2020-02-29,North Carolina,0,0,0,0,0.0,0.0
2020-02-29,North Dakota,0,0,0,0,0.0,0.0
2020-02-29,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-02-29,Ohio,0,0,0,0,0.0,0.0
2020-02-29,Oklahoma,0,0,0,0,0.0,0.0
2020-02-29,Oregon,1,0,0,1,100.0,100.0
2020-02-29,Pennsylvania,0,0,0,0,0.0,0.0
2020-02-29,Puerto Rico,0,0,0,0,0.0,0.0
2020-02-29,Recovered,0,0,7,-7,0.0,0.0
2020-02-29,Rhode Island,0,0,0,0,0.0,0.0
2020-02-29,South Carolina,0,0,0,0,0.0,0.0
2020-02-29,South Dakota,0,0,0,0,0.0,0.0
2020-02-29,Tennessee,0,0,0,0,0.0,0.0
2020-02-29,Texas,0,0,0,0,0.0,0.0
2020-02-29,Utah,0,0,0,0,0.0,0.0
2020-02-29,Vermont,0,0,0,0,0.0,0.0
2020-02-29,Virgin Islands,0,0,0,0,0.0,0.0
2020-02-29,Virginia,0,0,0,0,0.0,0.0
2020-02-29,Washington,7,1,0,6,85.71428571428571,85.7
2020-02-29,West Virginia,0,0,0,0,0.0,0.0
2020-02-29,Wisconsin,0,0,0,0,0.0,0.0
2020-02-29,Wyoming,0,0,0,0,0.0,0.0
2020-03-01,Alabama,0,0,0,0,0.0,0.0
2020-03-01,Alaska,0,0,0,0,0.0,0.0
2020-03-01,American Samoa,0,0,0,0,0.0,0.0
2020-03-01,Arizona,1,0,0,1,0.0,0.0
2020-03-01,Arkansas,0,0,0,0,0.0,0.0
2020-03-01,California,12,0,0,12,16.666666666666668,16.7
2020-03-01,Colorado,0,0,0,0,0.0,0.0
2020-03-01,Connecticut,0,0,0,0,0.0,0.0
2020-03-01,Delaware,0,0,0,0,0.0,0.0
2020-03-01,Diamond Princess,0,0,0,0,0.0,0.0
2020-03-01,District of Columbia,0,0,0,0,0.0,0.0
2020-03-01,Florida,0,0,0,0,0.0,0.0
2020-03-01,Georgia,0,0,0,0,0.0,0.0
2020-03-01,Grand Princess,0,0,0,0,0.0,0.0
2020-03-01,Guam,0,0,0,0,0.0,0.0
2020-03-01,Hawaii,0,0,0,0,0.0,0.0
2020-03-01,Idaho,0,0,0,0,0.0,0.0
2020-03-01,Illinois,3,0,0,3,33.333333333333336,33.3
2020-03-01,Indiana,0,0,0,0,0.0,0.0
2020-03-01,Iowa,0,0,0,0,0.0,0.0
2020-03-01,Kansas,0,0,0,0,0.0,0.0
2020-03-01,Kentucky,0,0,0,0,0.0,0.0
2020-03-01,Louisiana,0,0,0,0,0.0,0.0
2020-03-01,Maine,0,0,0,0,0.0,0.0
2020-03-01,Maryland,0,0,0,0,0.0,0.0
2020-03-01,Massachusetts,1,0,0,1,0.0,0.0
2020-03-01,Michigan,0,0,0,0,0.0,0.0
2020-03-01,Minnesota,0,0,0,0,0.0,0.0
2020-03-01,Mississippi,0,0,0,0,0.0,0.0
2020-03-01,Missouri,0,0,0,0,0.0,0.0
2020-03-01,Montana,0,0,0,0,0.0,0.0
2020-03-01,Nebraska,0,0,0,0,0.0,0.0
2020-03-01,Nevada,0,0,0,0,0.0,0.0
2020-03-01,New Hampshire,0,0,0,0,0.0,0.0
2020-03-01,New Jersey,0,0,0,0,0.0,0.0
2020-03-01,New Mexico,0,0,0,0,0.0,0.0
2020-03-01,New York,0,0,0,0,0.0,0.0
2020-03-01,North Carolina,0,0,0,0,0.0,0.0
2020-03-01,North Dakota,0,0,0,0,0.0,0.0
2020-03-01,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-03-01,Ohio,0,0,0,0,0.0,0.0
2020-03-01,Oklahoma,0,0,0,0,0.0,0.0
2020-03-01,Oregon,1,0,0,1,100.0,100.0
2020-03-01,Pennsylvania,0,0,0,0,0.0,0.0
2020-03-01,Puerto Rico,0,0,0,0,0.0,0.0
2020-03-01,Recovered,0,0,7,-7,0.0,0.0
2020-03-01,Rhode Island,1,0,0,1,100.0,100.0
2020-03-01,South Carolina,0,0,0,0,0.0,0.0
2020-03-01,South Dakota,0,0,0,0,0.0,0.0
2020-03-01,Tennessee,0,0,0,0,0.0,0.0
2020-03-01,Texas,0,0,0,0,0.0,0.0
2020-03-01,Utah,0,0,0,0,0.0,0.0
2020-03-01,Vermont,0,0,0,0,0.0,0.0
2020-03-01,Virgin Islands,0,0,0,0,0.0,0.0
2020-03-01,Virginia,0,0,0,0,0.0,0.0
2020-03-01,Washington,11,1,0,10,90.9090909090909,90.9
2020-03-01,West Virginia,0,0,0,0,0.0,0.0
2020-03-01,Wisconsin,0,0,0,0,0.0,0.0
2020-03-01,Wyoming,0,0,0,0,0.0,0.0
2020-03-02,Alabama,0,0,0,0,0.0,0.0
2020-03-02,Alaska,0,0,0,0,0.0,0.0
2020-03-02,American Samoa,0,0,0,0,0.0,0.0
2020-03-02,Arizona,1,0,0,1,0.0,0.0
2020-03-02,Arkansas,0,0,0,0,0.0,0.0
2020-03-02,California,21,0,0,21,52.38095238095238,52.4
2020-03-02,Colorado,0,0,0,0,0.0,0.0
2020-03-02,Connecticut,0,0,0,0,0.0,0.0
2020-03-02,Delaware,0,0,0,0,0.0,0.0
2020-03-02,Diamond Princess,0,0,0,0,0.0,0.0
2020-03-02,District of Columbia,0,0,0,0,0.0,0.0
2020-03-02,Florida,1,0,0,1,100.0,100.0
2020-03-02,Georgia,0,0,0,0,0.0,0.0
2020-03-02,Grand Princess,0,0,0,0,0.0,0.0
2020-03-02,Guam,0,0,0,0,0.0,0.0
2020-03-02,Hawaii,0,0,0,0,0.0,0.0
2020-03-02,Idaho,0,0,0,0,0.0,0.0
2020-03-02,Illinois,4,0,0,4,50.0,50.0
2020-03-02,Indiana,0,0,0,0,0.0,0.0
2020-03-02,Iowa,0,0,0,0,0.0,0.0
2020-03-02,Kansas,0,0,0,0,0.0,0.0
2020-03-02,Kentucky,0,0,0,0,0.0,0.0
2020-03-02,Louisiana,0,0,0,0,0.0,0.0
2020-03-02,Maine,0,0,0,0,0.0,0.0
2020-03-02,Maryland,0,0,0,0,0.0,0.0
2020-03-02,Massachusetts,1,0,0,1,0.0,0.0
2020-03-02,Michigan,0,0,0,0,0.0,0.0
2020-03-02,Minnesota,0,0,0,0,0.0,0.0
2020-03-02,Mississippi,0,0,0,0,0.0,0.0
2020-03-02,Missouri,0,0,0,0,0.0,0.0
2020-03-02,Montana,0,0,0,0,0.0,0.0
2020-03-02,Nebraska,0,0,0,0,0.0,0.0
2020-03-02,Nevada,0,0,0,0,0.0,0.0
2020-03-02,New Hampshire,1,0,0,1,100.0,100.0
2020-03-02,New Jersey,0,0,0,0,0.0,0.0
2020-03-02,New Mexico,0,0,0,0,0.0,0.0
2020-03-02,New York,1,0,0,1,100.0,100.0
2020-03-02,North Carolina,0,0,0,0,0.0,0.0
2020-03-02,North Dakota,0,0,0,0,0.0,0.0
2020-03-02,Northern Mariana Islands,0,0,0,0,0.0,0.0
2020-03-02,Ohio,0,0,0,0,0.0,0.0
2020-03-02,Oklahoma,0,0,0,0,0.0,0.0
2020-03-02,Oregon,3,0,0,3,100.0,100.0
2020-03-02,Pennsylvania,0,0,0,0,0.0,0.0
2020-03-02,Puerto Rico,0,0,0,0,0.0,0.0
2020-03-02,Recovered,0,0,7,-7,0.0,0.0
2020-03-02,Rhode Island,2,0,0,2,100.0,100.0
2020-03-02,South Carolina,0,0,0,0,0.0,0.0
2020-03-02,South Dakota,0,0,0,0,0.0,0.0
